date,price,volume,daily_return,volatility_7d,volatility_30d,MA_7,MA_30
2025-11-26,87533.46385277133,67956444142.18749,,,,,
2025-11-26,87794.92494380343,67956444142.18749,0.0029869844002961,,,,
2025-11-26,87888.58561715245,67956444142.18749,0.0010668119302905676,,,,
2025-11-26,87388.00383293368,67956444142.18749,-0.0056956404600629895,,,,
2025-11-26,86805.57291021988,67956444142.18749,-0.0066648841622161115,,,,
2025-11-26,86942.3183287508,67956444142.18749,0.0015753069065318481,,,,
2025-11-26,87016.31004378395,67956444142.18749,0.0008510437316999742,,,87338.45421848794,
2025-11-26,86597.45451490527,67956444142.18749,-0.004813528965637803,0.004019950285355023,,87204.73859879278,
2025-11-26,87032.2237573809,67956444142.18749,0.005020577624493372,0.00445096963827156,,87095.7812864467,
2025-11-26,86938.44033179866,67956444142.18749,-0.0010775712894993683,0.004338335633138889,,86960.0462456819,
2025-11-26,86900.39403850977,67956444142.18749,-0.0004376233705560839,0.003936165428226953,,86890.38770362131,
2025-11-26,87816.9620054015,67956444142.18749,0.010547339595325056,0.00491155901132602,,87034.87186007583,
2025-11-26,89679.636920768,67956444142.18749,0.021210878545900202,0.008865995507191976,,87425.91737322115,
2025-11-26,90135.4617095681,67956444142.18749,0.005082812603298459,0.008721068799629729,,87871.51046833316,
2025-11-26,89974.73440191097,67956444142.18749,-0.0017831750634952348,0.008208482562502555,,88353.9790236197,
2025-11-26,89892.71151639915,67956444142.18749,-0.0009116213129947148,0.008565765761866483,,88762.62013205087,
2025-11-26,90177.58874212035,67956444142.18749,0.003169080350515774,0.008235568063234678,,89225.3556192397,
2025-11-26,90249.96897580565,67956444142.18749,0.0008026410408052964,0.008104653296662675,,89703.86632456769,
2025-11-27,90474.22677969698,69690430587.90018,0.002484851866835003,0.007826893835979625,,90083.47557803846,
2025-11-27,90443.99930725468,69690430587.90018,-0.0003341003677865828,0.002465503585842706,,90192.67020467941,
2025-11-27,90672.63665569115,69690430587.90018,0.0025279438126100118,0.0019281952849644938,,90269.409482697,
2025-11-27,91587.21677348937,69690430587.90018,0.01008661655303067,0.003663846210229652,,90499.76410720819,
2025-11-27,91164.97533596179,69690430587.90018,-0.004610266065534607,0.004431872006689007,,90681.51608143143,
2025-11-27,91263.33732195737,69690430587.90018,0.001078944908755819,0.0044117671889821455,,90836.62302140813,
2025-11-27,90939.97388637412,69690430587.90018,-0.0035431910016887613,0.00484664061667399,,90935.19515148934,
2025-11-27,91200.42621055408,69690430587.90018,0.0028640026277706454,0.004866790564054025,,91038.93792732609,
2025-11-27,91381.43807412974,69690430587.90018,0.001984769930326369,0.004827470106826667,,91172.85775116537,
